Disease,Drug Name,Clinical Trial Link,Obabel,chemical formula(chembl),chembl smiles (CHEMBL),ic50,ec50,ki,Water solubility,Caco2 permeability,Intestinal absorption (human),Skin Permeability,P-glycoprotein substrate,P-glycoprotein I inhibitor,P-glycoprotein II inhibitor,VDss (human),Fraction unbound (human),BBB permeability,CNS permeability,CYP2D6 substrate,CYP3A4 substrate,Total Clearance,Renal OCT2 substrate,AMES toxicity,Max. tolerated dose (human),hERG I inhibitor,hERG II inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis toxicity,Minnow toxicity,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Solubility (mol/l),ESOL Class,Ali Solubility (mol/l),Ali Class,Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility,ConnectivitySMILES,lnChl,lnChlKey,TPSA,HeavyAtomCount,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,ExactMass,MonoisotopicMass,Complexity,IsotopeAtomCount,DefinedAtomStereoCount,undefinedAtomStereoCount,DefinedBondStereoCount,undefinedBondStereoCount,CovalentUnitCount,FeatureAcceptorCount3D,FeatureDonorCount3D,FeatureAnionCount3D,FeatureCationCount3D,FeatureRingCount3D,FeatureHydrophobeCount3D,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,ConformerModelRmSD3D,EffectiveRotorCount3D,ConformerCount3D,Fingerprint2D
Alzheimer's,Lacosamide,https://clinicaltrials.gov/study/NCT05969054?cond=Alzheimer%27s&intr=Lacosamide&rank=1,COC[C@H](C(=O)NCc1ccccc1)NC(=O)C,C13H18N2O3,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,4.71,0.72,2.87,0.8874254415,-0.5447283985,-0.3152271475,-1.84451035,0,0,0,-0.2170544008,0.7964910982,0.2039960373,-0.6281970901,0,0,-0.1642868942,0,0,0.2686179176,0,0,-0.8170868507,-0.4955399085,0,0,-0.9414591326,0.2712880631,-0.5461652107,-0.4915758864,-0.3768875094,-0.2777794605,0.6488105561,-0.4815350379,0.1802800402,-0.5642226803,-0.07089540897,-0.763839405,-0.8456245451,-0.5671962773,-0.4961769131,-0.6337194681,-0.1557226802,4,-0.1254035364,4,-0.116980778,3,1,0,0,0,0,0,0,0,-0.5652496978,0,0,0,0,0,0.1981764434,0,0,1,-0.8144573995,CC(=O)NC(COC)C(=O)NCC1=CC=CC=C1,"InChI=1S/C13H18N2O3/c1-10(16)15-12(9-18-2)13(17)14-8-11-6-4-3-5-7-11/h3-7,12H,8-9H2,1-2H3,(H,14,17)(H,15,16)/t12-/m1/s1",VPPJLAIAVCUEMN-GFCCVEGCSA-N,-0.1252164079,-0.4006621436,0.08292034141,-0.5609037401,-0.08040970727,-0.5461710862,-0.5453903818,-0.5915129905,-0.1073026527,-0.1494396233,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,0.3834824944,0.4339036083,-0.4534122514,-1.05512985,-1.111098337,-0.5749995502,-0.4921068742,-0.1767848287,-0.6290355323,-0.1955725043,0.1788682677,0.9101012055,0.6884266098,AAADceBzMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAQAAAADCjhmAYyAILABACIAiFSEACCAAAgAAAIiIGIBIgKYCaAkTGVIAhitgCYiAcQgAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
Alzheimer's,Curcumin,https://clinicaltrials.gov/study/NCT00099710,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(c(c2)OC)O)ccc1O,C21H20O6,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4.08,3.28,3.30,-0.6513410175,-1.521263622,-0.02270093448,0.09945505783,1,1,1,-0.6590580261,-1.23225633,-0.2732518349,-0.6604994468,0,1,-1.472578245,0,0,-0.3223265405,0,0,-1.060431785,0.008161833788,0,0,-0.1122883625,-0.823580979,0.2180680046,0.3221601822,0.5175393526,-1.217015979,0.6488105561,0.6055303102,0.1802800402,0.2145477286,0.3507135258,0.3314747784,0.1462997239,-0.1070371355,0.6374607764,0.370995706,-0.1638388069,3,-0.1283539164,2,-0.1169852166,2,1,0,0,0,0,1,0,1,0.2162989667,0,0,0,0,0,0.1981764434,0,2,2,-0.2919138932,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,"InChI=1S/C21H20O6/c1-26-20-11-14(5-9-18(20)24)3-7-16(22)13-17(23)8-4-15-6-10-19(25)21(12-15)27-2/h3-12,24-25H,13H2,1-2H3/b7-3+,8-4+",VFLDPWHFBUODDF-FCXRPNKRSA-N,0.360973357,0.3840475299,0.08292034141,0.470996729,0.04151040629,0.2183994108,0.2148343751,0.1628502547,-0.1073026527,-0.5297730851,-0.3451743912,1.600765738,-0.05201388956,-0.2710125621,0.9970544855,0.4339036083,1.91543543,-1.05512985,-0.4070360243,-0.5749995502,0.6437637472,1.689453399,0.1103562297,0.537257827,1.094673798,0.9101012055,0.6884266098,AAADceB4OAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAGgAACAAADASAmAIyBoAABgCIAqBSAAACCAAgIAAIiAEGiMgNJjKOMRqAcCMkwBELuYeAwBAOIAABAAAAQABAAAIAAACAAAAAAAAAAA==
Alzheimer's,Acitretin,https://clinicaltrials.gov/study/NCT01078168,COc1cc(C)c(c(c1C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C,C21H26O3,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,4.49,,,-1.435698341,0.8453395988,0.6481727709,0.2569832892,0,0,0,-0.8334630711,-1.23225633,0.4549625908,0.6411658881,0,1,0.5570655287,0,0,0.3322005492,0,0,-0.1606690038,0.5474788508,1,0,0.2791573731,-1.540574865,-0.05341631568,0.05091482599,-0.3768875094,-0.629993155,0.1835527184,-0.4815350379,-0.4160308619,0.1868756837,0.4988463947,1.527722351,0.8110630059,1.124701982,1.347588537,1.283535176,-0.1638563369,2,-0.1283546898,1,-0.1169841356,2,1,1,0,0,1,1,0,0,1.67020935,0,0,0,0,1,2.776186022,0,2,1,0.1261209119,CC1=CC(=C(C(=C1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC,"InChI=1S/C21H26O3/c1-14(8-7-9-15(2)12-21(22)23)10-11-19-16(3)13-20(24-6)18(5)17(19)4/h7-13H,1-6H3,(H,22,23)/b9-7+,11-10+,14-8+,15-12+",IHUNBGSDBOWDMA-AQFIFDHZSA-N,-0.9462528204,-1.882891527,0.6060241973,0.470996729,2.388472592,-0.05334595819,-0.05536642114,0.2669003574,-0.1073026527,-0.5297730851,-0.3451743912,3.429771678,-0.05201388956,-0.2710125621,0.3834824944,-1.00401644,1.91543543,-1.05512985,-1.111098337,1.888596849,0.4735102089,1.812164954,-0.956939705,0.1097734671,0.1788682677,0.2189534493,0.6884266098,AAADceB4MAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASAmAIyDoAABgCIAiDSCAACCAAgIAAIiAAGCMgMJiKEMRqAMCAkwBEIuQeAwPAO4AADAAAYAADAAAYAADAAAAAAAAAAAA==
Alzheimer's,Dmxb-A,https://www.clinicaltrials.gov/study/NCT00414622?cond=Alzheimer%27s%20Disease&intr=Dmxb-A&rank=1,COc1cc(OC)ccc1/C=C/1\CCCN=C1c1cccnc1,C19H20N2O2,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,4.20,3.85,2.70,-0.9743536245,0.7988379215,0.7523916046,0.6491280353,0,1,0,-0.02401064874,-0.910111181,0.5098186681,0.8888172892,0,1,0.149344594,1,0,-0.07360624643,0,0,0.4180420575,0.03996118621,1,0,1.168105571,-0.05445047198,-0.1702937131,-0.03950029273,0.5175393526,-0.7473977199,-0.2817051193,-0.1191799219,-1.012341764,0.06344957824,0.3478648167,0.2417562104,0.1915453923,0.08818189441,0.9925246565,0.4723889804,-0.1638284066,3,-0.1283396768,3,-0.1169863994,1,1,1,0,1,1,1,1,1,0.3312325938,0,0,0,0,0,0.1981764434,0,0,0,-0.02317723277,COC1=CC(=C(C=C1)C=C2CCCN=C2C3=CN=CC=C3)OC.Cl,"InChI=1S/C19H20N2O2.ClH/c1-22-17-8-7-14(18(12-17)23-2)11-15-5-4-10-21-19(15)16-6-3-9-20-13-16;/h3,6-9,11-13H,4-5,10H2,1-2H3;1H/b15-11+;",FNVCHJIVFOPCGS-KRWCAOSLSA-N,-0.5735703935,0.1224776387,-0.4401835145,-0.2169369171,-0.2023298208,0.06290677001,0.0602255385,-0.03224368805,-0.1073026527,-0.5297730851,-0.3451743912,0.6862627683,-0.05201388956,1.685565935,,,,,,,,,,,,,-1.840922706,AAADceB7MAAEAAAAAAAAAAAAAAAAAAAAAAA8QIAAAAAAAAABwAAAHgAAAAAADAzBmgY+hpIIFACgAzBnRACCiCAxIiAI2CA+bJgMJ+LEsZuEMChlwBXI6AeQ4OwOIAAACAAIAABAAAAQABAAAAAAAAAAAA==
Alzheimer's,Donepezil,https://clinicaltrials.gov/study/NCT02064920?cond=alzheimer%27s&intr=Donepezil&rank=4,COc1cc2c(cc1OC)CC(C2=O)CC1CCN(CC1)Cc1ccccc1,C24H29NO3,CC(=O)N1CCc2c(C1)nc(c(n2)N3CCC(CC3)Oc4ccc(cc4F)F)N[C@@H]5CCOC5,2.53,,1.45,-1.119816255,0.57629418,0.5316719132,0.6457763708,1,1,1,1.351259667,-1.23225633,0.6812439095,1.264481733,1,1,0.7161214977,1,0,-0.6402396984,0,1,0.5530064746,-0.4993558308,1,0,0.3620744501,-1.432610535,0.289967666,0.4125753009,0.5175393526,0.03529937913,0.1835527184,-0.1191799219,-1.012341764,0.4892916039,0.535879612,0.735208334,0.382969374,0.6320063348,1.009636169,0.8180478706,-0.1638542522,2,-0.1283538799,2,-0.1169864148,1,1,1,1,0,0,0,1,1,0.6185666616,0,0,0,0,0,0.1981764434,0,0,2,-0.0007825110743,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,"InChI=1S/C24H29NO3/c1-27-22-14-19-13-20(24(26)21(19)15-23(22)28-2)12-17-8-10-25(11-9-17)16-18-6-4-3-5-7-18/h3-7,14-15,17,20H,8-13,16H2,1-2H3",ADEBPBSSDYVVLD-UHFFFAOYSA-N,-0.666268053,0.4712374936,-0.9632873704,-0.2169369171,-0.08040970727,0.2902511262,0.2862776928,0.1726049518,-0.1073026527,-0.5297730851,1.855776297,-0.2282402016,-0.05201388956,-0.2710125621,0.3834824944,-1.00401644,-0.4534122514,0.2311236814,1.0010886,-0.5749995502,0.8661097861,1.704792343,-0.6290355323,0.3744066422,0.1788682677,0.7718716543,0.6884266098,AAADceB6MAAAAAAAAAAAAAAAAAAAAYAAAAA8YIAAAAAAAGABQAAAHgAAAAAADQTBmAYyBoMABACIAqBSAACCCAAkIAAIiAEOjMgNJjKEtRuEMSpkwBGKqYeazPDOoAABAAAQQABAAAIAACCAAQAACAAAAA==
Alzheimer's,Daridorexant,https://clinicaltrials.gov/study/NCT05924425?term=orexin&cond=insomnia&viewType=Table&rank=5,COc1ccc(c(c1)C(=O)N1CCC[C@@]1(C)c1nc2c([nH]1)ccc(c2C)Cl)n1nccn1,C23H23ClN6O2,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1,0.30,,0.15,0.02249322889,0.262407858,0.3880079072,0.2100599862,1,1,1,0.1743584482,-1.109534369,-1.37037338,0.1183462637,0,0,0.52122193,1,0,-0.1596298068,0,1,-0.5185292008,-0.2335132446,1,0,-0.4863793611,-0.4743117566,0.7522352464,0.7742357758,1.710108502,-0.5908583001,-0.04907620049,0.2431751941,-0.4160308619,0.7234058893,0.1883371117,0.679134229,0.3655671939,0.2276240586,0.5647368492,0.5092592621,-0.1638559969,2,-0.1283545901,2,-0.1169864176,1,1,0,1,0,1,1,1,1,0.3082458684,0,0,0,0,0,0.1981764434,0,0,2,0.163445448,CC1=C(C=CC2=C1N=C(N2)C3(CCCN3C(=O)C4=C(C=CC(=C4)OC)N5N=CC=N5)C)Cl,"InChI=1S/C23H23ClN6O2/c1-14-17(24)6-7-18-20(14)28-22(27-18)23(2)9-4-12-29(23)21(31)16-13-15(32-3)5-8-19(16)30-25-10-11-26-30/h5-8,10-11,13H,4,9,12H2,1-3H3,(H,27,28)/t23-/m0/s1",NBGABHGMJVIVBW-QHCPKHFHSA-N,0.2815182203,0.8199973485,-0.4401835145,0.127029906,-0.2023298208,0.7499382978,0.7433520497,0.7676414771,-0.1073026527,-0.1494396233,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,0.9970544855,-0.2850564158,-0.4534122514,0.2311236814,1.705150913,-0.5749995502,1.248544973,0.1734544003,0.2453755949,0.9647421869,0.1788682677,0.2189534493,0.6884266098,AAADceB7sAAEAAAAAAAAAAAAAAAAAWLFgAAwYAAAAAAAAFgB/AAAHgIYAAAADI7BnyY/1rfJlACqAzd3dACSjC2lt6AZmSE+ftiMbrrF/5uUMahs3hPI6ee6yBCOAEBBQAIDACAAgIKABAYAQAAAAAAAAA==
Alzheimer's,Midodrine,https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://pmc.ncbi.nlm.nih.gov/articles/PMC11603111/&ved=2ahUKEwi1pfCN0JCQAxUSD1kFHTcHIPQQFnoECBgQAQ&usg=AOvVaw2swAinUTxxQJDuB_OP5nAJ,COc1ccc(cc1C(CNC(=O)CN)O)OC,C12H18N2O4,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,4.30,,,1.228264351,-1.526245945,-0.7756246752,-0.594339493,1,0,0,-0.3182359536,0.9153779985,-0.8670688713,-1.056502412,0,0,0.3151212378,0,0,1.697357051,0,0,-0.8886588901,0.9188952871,1,0,-0.7949080197,0.7580503216,-0.5203434601,-0.4915758864,-0.3768875094,-0.1212400407,0.4161816372,0.2431751941,0.7765909422,-0.6006795015,-0.07089540897,-1.081592666,-1.127539864,-0.9715785535,-0.8341292809,-0.9425080766,-0.1411932843,4,-0.1220978236,4,-0.1168979181,3,1,0,0,0,0,0,0,0,-0.9215439419,0,1,0,0,0,0.1981764434,0,0,0,-0.6502294403,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,"InChI=1S/C12H18N2O4/c1-17-8-3-4-11(18-2)9(5-8)10(15)7-14-12(16)6-13/h3-5,10,15H,6-7,13H2,1-2H3,(H,14,16)",PTKSEFOSCHHMPD-UHFFFAOYSA-N,0.3742158798,-0.4006621436,0.6060241973,0.127029906,-0.08040970727,-0.5202845888,-0.5196510206,-0.6337833447,-0.1073026527,-0.5297730851,1.855776297,-0.2282402016,-0.05201388956,-0.2710125621,0.9970544855,1.152863633,-0.4534122514,0.2311236814,-1.111098337,-0.5749995502,-0.5607165091,-0.3276177813,-0.0375221227,-0.8469772432,0.1788682677,0.5645273274,0.6884266098,AAADceBzOAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAQCAAADBThmAYyBoLABgCIAiFSEAACCAAgIAAIiICOCIgOdyKEsRuUcCAl1hGYuAfw0LIOAQABAAAIAAACAAIAABAAAAAAAAAAAA==
Alzheimer's,Dextromethorphan,https://www.clinicaltrials.gov/study/NCT04947553?cond=Alzheimer%27s%20Disease&intr=Dextromethorphan&rank=2,COc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)C,C18H25NO,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,3.43,3.92,2.76,0.1315902021,0.8220887601,0.3542705634,0.7865462796,0,1,0,1.629508938,-0.02037695905,1.568540959,0.4664938855,0,1,0.4764174317,1,1,-0.2830549151,0,0,1.692024358,-0.9585384798,1,0,-0.4092471965,-0.5273711497,-0.4095493823,-0.3107456489,-0.3768875094,0.8571313331,-0.9795918759,-0.8438901539,-1.012341764,-0.1438711398,0.3621083618,0.4211933463,0.09409318341,0.8504657254,0.436400507,0.5276944029,-0.1638344605,3,-0.1283331071,3,-0.1169854564,2,1,1,1,0,0,0,1,0,0.6587934311,0,0,0,0,0,0.1981764434,0,0,0,0.2754190565,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,"InChI=1S/C18H25NO/c1-19-10-9-18-8-4-3-5-15(18)17(19)11-13-6-7-14(20-2)12-16(13)18/h6-7,12,15,17H,3-5,8-11H2,1-2H3/t15-,17+,18+/m1/s1",MKXZASYAUGDDCJ-NJAFHUGGSA-N,-1.163808552,-0.2262822161,-0.9632873704,-0.9048705631,-0.3852099912,-0.4096957874,-0.4096907946,-0.2826142479,-0.1073026527,0.6112273003,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-0.8436614877,-1.00401644,-0.4534122514,0.2311236814,1.0010886,-0.5749995502,-0.2888190673,-0.7941773382,-0.06324009703,0.4965450308,-0.7369372628,-0.9559977362,-1.335052843,AAADceB6IAAAAAAAAAAAAAAAAAAAAAAAAAA8YMEAAAAWAADxAAAAHgAAAAAADyzBmAYyBoMABACAAiBCAAACCAAgIAAIiAAOCIgMJiKEsRuEMCAkwBGIqAeQwPAPoAABAAAQAADQAAaAACQAAAAAAAAAAA==
Alzheimer's,Melatonin,https://clinicaltrials.gov/study/NCT00000171,COc1ccc2c(c1)c(CCNC(=O)C)c[nH]2,C13H16N2O2,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,2.69,-0.02,-0.37,0.2920269275,0.4533968899,0.4952845062,-0.1820847599,1,0,0,0.1397437064,-0.4499038248,0.6277592342,-0.02043423154,0,0,0.1784675179,0,0,1.024129187,0,0,-0.5798766631,-0.8211652773,0,0,0.4179952695,0.3188108239,-0.6627190273,-0.5819910051,0.07032592159,-0.5517234451,-0.04907620049,-0.8438901539,0.1802800402,-0.5677365908,-0.01676993762,-0.2703872814,-0.3026765242,-0.3394407425,0.09844813916,-0.1820585183,-0.1631534727,3,-0.1281148467,3,-0.1169856016,2,1,1,0,1,0,0,0,0,0.03815184461,0,0,0,0,0,0.1981764434,0,0,1,-1.21756239,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,"InChI=1S/C13H16N2O2/c1-9(16)14-6-5-10-8-15-13-4-3-11(17-2)7-12(10)13/h3-4,7-8,15H,5-6H2,1-2H3,(H,14,16)",DRLFMBDRBRZALE-UHFFFAOYSA-N,-0.3768243408,-0.4878521073,0.08292034141,-0.9048705631,-0.2023298208,-0.6628741552,-0.6614301226,-0.607770819,-0.1073026527,-0.5297730851,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-0.2300894967,0.4339036083,-0.4534122514,0.2311236814,-0.4070360243,-0.5749995502,-0.6865008397,-0.878541532,0.3932539473,-0.7044824566,-0.7369372628,-0.1266204288,0.6884266098,AAADceBzMAAAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAFgB8AAAHgAQAAAADAzBngY+xvLJlACoAzV3VACCiCAxIiAI2aA+bJgMJuLEsZuEMChk1hHI6Aew0PIOgEABAAACAAAAgAIAAAQAAAAAAAAAAA==
Alzheimer's,Piromelatine,https://clinicaltrials.gov/study/NCT02615002?term=Piromelatine&rank=1,COc1ccc2c(c1)c(CCNC(=O)c1occc(=O)c1)c[nH]2,C17H16N2O4,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)cco3)c2c1,,,,0.1137638993,0.5646687606,0.5635745978,0.07599340635,1,0,0,-0.08658345113,-1.075018817,-0.4131348319,-0.2250158237,0,1,0.2658362896,0,0,0.3995233356,0,1,-0.4878554696,-0.6151054736,0,0,-0.0255146773,0.1891613503,-0.1447308272,-0.03950029273,0.9647527835,-1.060476559,0.1835527184,-0.1191799219,0.1802800402,-0.1627584086,0.08008616901,-0.2404810921,-0.2191460594,-0.6508615759,0.3636765797,-0.1221443107,-0.1636672793,3,-0.1283087575,3,-0.1169864005,1,1,0,0,1,0,1,1,1,-0.2089554537,0,0,0,0,0,0.1981764434,0,0,0,-0.6054399969,COC1=CC2=C(C=C1)NC=C2CCNC(=O)C3=CC(=O)C=CO3,"InChI=1S/C17H16N2O4/c1-22-13-2-3-15-14(9-13)11(10-19-15)4-6-18-17(21)16-8-12(20)5-7-23-16/h2-3,5,7-10,19H,4,6H2,1H3,(H,18,21)",PNTNBIHOAPJYDB-UHFFFAOYSA-N,0.120716158,0.03528767503,0.08292034141,-0.2169369171,-0.141369764,-0.1445623288,-0.1460643273,0.2343847003,-0.1073026527,-0.5297730851,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,0.9970544855,0.4339036083,-0.4534122514,0.2311236814,0.297026288,-0.5749995502,0.0008660576738,-0.464390035,0.3032410372,0.8833165945,0.1788682677,0.2189534493,0.6884266098,AAADceB7OAAAAAAAAAAAAAAAAAAAAWAAAAAwQAAAAAAAAFgB8AAAHgAQAAAADAzhngY+xvLJlACoA7V3VAKCiCAxIiAI2aB+bNgOJuLEsZ+FMChk1hHY6Yew0PIOgEABAAACAAAAgAIAAAQAAAAAAAAAAA==
Alzheimer's,Masupirdine,https://www.clinicaltrials.gov/study/NCT05397639,COc1ccc2c(c1)c(CN1CCN(CC1)C)cn2S(=O)(=O)c1ccccc1Br,C21H24BrN3O3S,COc1ccc2c(c1)c(CN1CCN(C)CC1)cn2S(=O)(=O)c1ccccc1Br,,,,-0.211387864,-0.3869548504,0.4291858131,-0.04801818002,1,1,1,1.198156002,-0.5802959091,0.5399895106,0.1949148128,0,1,-1.06037686,0,0,0.003066926935,0,1,1.074459904,-0.423037385,1,0,-0.4535981911,0.3072761732,0.9300752731,0.5029904196,0.9647527835,-0.4734537352,-0.04907620049,0.2431751941,-1.012341764,0.7176957847,0.5045438128,0.4585760829,0.2889976012,0.7435600662,-0.04699971534,0.5092592621,-0.1638553931,2,-0.1283532282,2,-0.1169864021,1,1,1,0,0,1,1,1,1,-0.02506165031,0,0,0,0,0,0.1981764434,0,0,2,-0.02317723277,CN1CCN(CC1)CC2=CN(C3=C2C=C(C=C3)OC)S(=O)(=O)C4=CC=CC=C4Br,"InChI=1S/C21H24BrN3O3S/c1-23-9-11-24(12-10-23)14-16-15-25(20-8-7-17(28-2)13-18(16)20)29(26,27)21-6-4-3-5-19(21)22/h3-8,13,15H,9-12,14H2,1-2H3",GWCYPEHWIZXYFZ-UHFFFAOYSA-N,-0.851663372,-1.97008149,1.652231909,0.127029906,3.40650554,0.9243407171,0.9167631836,0.6278241514,-0.1073026527,-0.5297730851,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,0.3834824944,-1.00401644,-0.4534122514,1.517377213,1.0010886,0.6567986493,1.138007228,-0.2649837586,1.698441145,1.24973176,0.1788682677,0.288068225,0.6884266098,AAADceB7MABAEAAAAAAAAAAAAAAAAWAAAAA8YIAAAAAAAFgB9AAAHgRAQAABrAzB3gY+x/MIFAKgAzRnRHDCiDAxIiQI2Dg+bLgMZuLE8ZuUMChkwBHI6hew0PIOgEABAAACAEAAgAIAAAQAgAAAAAAAAA==
